mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PRR15L,hsa-mir-337,-0.139922938,0.007025432,0.037616742,0.468443231,0.004537506,0.028032941,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.211449165,0.771126826
NRK,hsa-mir-495,0.193385761,0.00018209,0.002021584,-0.585968854,0.00021686,0.003919096,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.933762665,1.102229325
LIPH,hsa-mir-137,0.139592103,0.007162359,0.038181575,-0.392587811,0.019660615,0.074304489,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.018711982,0.567316404
KBTBD6,hsa-mir-577,0.164957333,0.001451949,0.010892468,-0.437068444,0.008656213,0.042917512,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.557480319,1.281211221
ATXN10,hsa-mir-935,0.133219206,0.010308826,0.050533772,-0.437800006,0.008532487,0.042503227,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.029816677,9.654933615
TMEM201,hsa-mir-625,0.168793882,0.001117096,0.008827737,-0.389945691,0.020575487,0.076637328,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.200351729,1.26325843
TSPAN17,hsa-mir-17,-0.146788586,0.004664693,0.027371383,0.493552764,0.002587634,0.019425571,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.211821767,3.786884216
SLC25A30,hsa-mir-382,0.207701199,5.68E-05,0.000772568,-0.435886492,0.008859342,0.043593631,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.260589951,2.289773594
SS18L1,hsa-mir-141,0.158076319,0.002291734,0.01565145,-0.423992331,0.011139601,0.05076386,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.781525651,2.083060495
PCDHGB5,hsa-mir-495,0.121223044,0.019674996,0.082335671,-0.459164479,0.005526805,0.031893821,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.632625904,1.102229325
WHSC2,hsa-let-7c,-0.299389856,4.24E-09,2.21E-07,0.420867016,0.011815203,0.052795075,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.214813223,0.775095809
NRIP3,hsa-mir-589,0.248750439,1.27E-06,3.08E-05,-0.400941824,0.016987836,0.067370639,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.770445335,2.44430929
YWHAQ,hsa-mir-629,0.210844833,4.35E-05,0.000617826,-0.474672405,0.003962658,0.025640546,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.986284639,1.915814594
PAFAH2,hsa-mir-193b,-0.126590295,0.014826792,0.066601499,0.38620067,0.021932659,0.080028192,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.760987041,1.052584156
LPPR2,hsa-mir-497,0.188111895,0.000274023,0.002823315,-0.51518035,0.001540482,0.013898604,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.778572431,0.617704388
ZNF696,hsa-mir-1307,0.33654715,3.00E-11,2.77E-09,-0.400156046,0.017225528,0.068006664,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.764304876,2.945610495
NUP133,hsa-mir-18a,0.260788483,3.62E-07,1.05E-05,-0.71232218,1.59E-06,0.000172586,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.366933594,5.441368717
TBC1D16,hsa-mir-889,0.118560284,0.022555244,0.091170642,-0.403625537,0.016196615,0.065215083,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.348070228,1.724972374
CPSF7,hsa-mir-1304,0.125792609,0.015473401,0.068772245,-0.384591702,0.022538119,0.081506091,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.070193064,4.994547103
ELTD1,hsa-mir-543,0.269826413,1.36E-07,4.53E-06,-0.527499394,0.001128799,0.011365609,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.422656216,1.812864939
PEA15,hsa-mir-337,0.25274071,8.42E-07,2.17E-05,-0.667409244,1.19E-05,0.000620583,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.860604334,0.771126826
TNFRSF13B,hsa-mir-15b,-0.180000277,0.000503071,0.004633276,0.513252056,0.001615625,0.014327229,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.288208284,1.934650216
BNIP3L,hsa-mir-935,0.169032329,0.00109884,0.008713644,-0.516162305,0.001503409,0.013681378,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.898534561,9.654933615
FAAH,hsa-mir-214,-0.136560625,0.008532474,0.04370982,0.589265094,0.000195735,0.003670709,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.061905608,1.877916064
TNS3,hsa-mir-708,0.145201741,0.005135576,0.029504761,-0.392487878,0.019694591,0.074391219,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.811256786,3.160642824
FBXL18,hsa-mir-212,0.142904499,0.005893169,0.032829506,-0.48489891,0.003155184,0.022094973,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.469380631,1.975344862
IGF2,hsa-mir-629,0.151717869,0.003439825,0.021549815,-0.673268718,9.34E-06,0.00053219,targetprofiler-NO,targetscan-Yes,miRanda-NO,8.0629394,1.915814594
ONECUT2,hsa-mir-136,-0.120625799,0.02029159,0.084257013,0.490806759,0.002757219,0.020245441,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.98095008,1.035870331
ARHGAP31,hsa-mir-381,0.134901726,0.009377096,0.046992458,-0.434317463,0.009135252,0.04449535,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.753246846,0.882939268
LYVE1,hsa-mir-665,0.138899122,0.007456931,0.039397525,-0.457651213,0.005704585,0.032556998,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.118858933,0.675344795
IL10RA,hsa-mir-182,-0.196671182,0.000140382,0.001631923,0.449288754,0.006778266,0.036460845,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.810909182,3.144808605
PLEKHA6,hsa-mir-34b,-0.124315986,0.016735806,0.072940091,0.408212827,0.014915694,0.061697133,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.294288951,2.16174707
NTRK2,hsa-mir-873,0.116894655,0.024536787,0.097111044,-0.389289989,0.020807934,0.077242145,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.655234775,0.723399341
NAA40,hsa-mir-106a,0.155950568,0.002629365,0.017435725,-0.379140962,0.024693091,0.086649877,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.619428483,1.675817792
BCAT1,hsa-mir-23a,0.166360237,0.001320065,0.010090617,-0.465395852,0.004844032,0.029257042,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.166637327,1.507042044
FANCM,hsa-mir-590,0.135353164,0.009140188,0.046083397,-0.473623559,0.004054787,0.026033115,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.785468791,1.611159034
NFYA,hsa-mir-496,0.1459982,0.004894135,0.028423266,-0.536622124,0.000889781,0.009750913,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.529094599,2.353122933
ZNF500,hsa-mir-940,0.123741779,0.017250509,0.0746349,-0.550954398,0.000603864,0.007591948,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9968721,2.781630691
MYO1D,hsa-mir-93,-0.131313999,0.011462155,0.054781384,0.384840856,0.022443466,0.081272675,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.950485943,3.949126919
HNRNPU,hsa-mir-651,0.268884307,1.51E-07,4.95E-06,-0.422305349,0.011500095,0.051854245,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.496828774,2.437617118
FAM160B1,hsa-mir-106a,-0.155894719,0.002638816,0.017486816,0.462885814,0.005109762,0.030303795,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.931425729,1.675817792
AMZ1,hsa-mir-3651,-0.142975087,0.005868472,0.032724561,0.495675247,0.002462854,0.018801852,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.88056122,3.595302339
IGFBP5,hsa-mir-377,0.371243128,1.55E-13,2.46E-11,-0.449010149,0.00681683,0.036597205,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.553601891,1.37240312
WNK3,hsa-mir-665,0.118566666,0.022547926,0.091150938,-0.503664291,0.002038988,0.016658518,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.490258338,0.675344795
GPC3,hsa-mir-185,0.337427855,2.65E-11,2.48E-09,-0.388190061,0.021202757,0.078225936,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.071097937,2.710292726
NECAP1,hsa-mir-195,-0.178052373,0.000579892,0.005198361,0.48576804,0.003093677,0.021813673,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.897700468,0.545478933
KLF13,hsa-mir-19a,-0.151484226,0.00349055,0.021800668,0.396784419,0.01827723,0.070756004,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.003372483,3.764926193
CCR2,hsa-mir-200c,-0.293375548,8.86E-09,4.22E-07,0.585989264,0.000216723,0.003918029,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.683614519,2.421767035
ELOVL7,hsa-mir-495,-0.125117714,0.016039642,0.070661274,0.39605748,0.018510866,0.071360291,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.878718152,1.102229325
LAMC1,hsa-mir-889,0.498300377,0,0,-0.386859655,0.021688606,0.079443501,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.950077024,1.724972374
C16orf7,hsa-mir-378,-0.158736476,0.002195232,0.015123655,0.402819663,0.016430894,0.065856067,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.81682444,0.784221015
TXNRD1,hsa-mir-497,-0.130855849,0.011755962,0.055842766,0.414030503,0.013414573,0.057466579,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.297757,0.617704388
SBNO1,hsa-mir-935,0.134496397,0.009594439,0.047827652,-0.376838578,0.025653097,0.088932966,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.456041745,9.654933615
MED22,hsa-mir-629,0.174336613,0.000757403,0.006455675,-0.569197363,0.000359271,0.005422651,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.044516859,1.915814594
PTPRM,hsa-mir-497,0.316518858,4.71E-10,3.17E-08,-0.454448937,0.00609706,0.034016359,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.761242231,0.617704388
UBAP2L,hsa-mir-1275,0.14843532,0.00421754,0.025289918,-0.567318588,0.000379537,0.005622063,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.463296852,1.362492339
CCDC148,hsa-mir-1247,0.119449886,0.021554812,0.088134591,-0.390915465,0.020235662,0.075777293,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.572374011,1.502376686
TBC1D2B,hsa-mir-136,0.170452296,0.000995694,0.008048443,-0.485997903,0.003077586,0.021741272,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.168865215,1.035870331
LYRM1,hsa-mir-17,0.129716268,0.012515799,0.058586271,-0.588467594,0.00020067,0.003730009,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.899864441,3.786884216
AHCYL2,hsa-mir-214,-0.141257032,0.006496723,0.035400032,0.437450428,0.00859142,0.042699105,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.111799217,1.877916064
PPM1F,hsa-mir-154,0.174806761,0.000732451,0.006282072,-0.574241434,0.000309546,0.004929769,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.809260899,1.202060954
RIBC1,hsa-mir-3150b,0.117826369,0.023410608,0.093740593,-0.48152426,0.003404184,0.023231016,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.147300486,3.024741073
LRP6,hsa-mir-19a,0.141698508,0.006329782,0.034689299,-0.398671202,0.01768228,0.069202707,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.524828364,3.764926193
TRIM45,hsa-mir-323,0.137239703,0.008206739,0.042431226,-0.399142094,0.017536347,0.068821284,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.259983503,1.241365927
NCL,hsa-mir-96,0.211766906,4.02E-05,0.000578144,-0.375746923,0.026118916,0.09000517,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.608543015,3.747751391
UBAP2L,hsa-mir-484,0.175376938,0.000703212,0.006077191,-0.437777903,0.008536203,0.042516692,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.463296852,1.213990782
NFRKB,hsa-mir-183,0.23040589,7.56E-06,0.000141475,-0.501067157,0.002169179,0.017334885,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.190206567,4.350652314
BRPF3,hsa-mir-493,0.174323476,0.000758111,0.006460452,-0.373340686,0.027170323,0.092457368,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.060919994,2.600932203
NOG,hsa-mir-665,0.305193009,2.04E-09,1.16E-07,-0.375458935,0.026242958,0.090302817,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.298167041,0.675344795
CCDC89,hsa-mir-337,0.129893978,0.012394528,0.058153536,-0.419279339,0.012171474,0.05385025,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.56904456,0.771126826
EVC2,hsa-mir-377,0.246966111,1.52E-06,3.60E-05,-0.600001865,0.000139091,0.002953763,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.616785695,1.37240312
ZNF566,hsa-mir-17,0.150474208,0.003717722,0.02290647,-0.415096034,0.013153919,0.056716832,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.216040907,3.786884216
ECM2,hsa-mir-543,0.15504381,0.002786696,0.018256478,-0.453167225,0.006260522,0.034599015,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.945521489,1.812864939
MBOAT1,hsa-mir-495,-0.147007713,0.004602823,0.027083446,0.401507718,0.016818361,0.066906463,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.429907746,1.102229325
SPSB4,hsa-mir-495,0.280969746,3.85E-08,1.52E-06,-0.505431812,0.001954341,0.016211297,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.589122571,1.102229325
C17orf59,hsa-mir-15a,-0.195204587,0.00015775,0.001796159,0.386230488,0.021921567,0.08000339,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.68105332,2.492028817
POP1,hsa-mir-488,0.116804238,0.024648524,0.097433949,-0.426697598,0.010581494,0.049050109,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.51566369,1.25216059
ZNF678,hsa-mir-433,0.200955355,9.94E-05,0.001226228,-0.382345515,0.023406475,0.083568322,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.705457911,1.617370504
DTX3L,hsa-mir-641,-0.134559864,0.009560114,0.047692448,0.384218643,0.022680463,0.0818344,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.966247038,1.4766995
NAA30,hsa-mir-204,0.199851446,0.000108691,0.00132126,-0.580017705,0.000260218,0.004412818,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.947290483,0.305948553
CCT4,hsa-mir-200c,0.316550217,4.69E-10,3.16E-08,-0.570160971,0.000349255,0.005323058,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.399769139,2.421767035
C12orf4,hsa-mir-15a,0.125167404,0.015997341,0.070529258,-0.433404882,0.009299065,0.045025122,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.097384851,2.492028817
EGFLAM,hsa-mir-539,0.184214762,0.000368067,0.003595829,-0.447950153,0.006965273,0.037126907,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.496796337,1.068863119
MAF,hsa-mir-548t,-0.169823632,0.001040206,0.008337394,0.393191512,0.019456399,0.073787,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.347202976,1.962654838
KCNK1,hsa-mir-137,0.12656294,0.014848567,0.066674245,-0.448118374,0.006941532,0.037039546,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.294361443,0.567316404
GMPS,hsa-mir-200b,0.181703685,0.000443751,0.00418631,-0.550821541,0.000606086,0.007610559,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.784829739,2.535943127
CDADC1,hsa-mir-375,0.214340113,3.22E-05,0.00047966,-0.519178961,0.00139437,0.013033047,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.849589759,0.683101328
CACNA1D,hsa-mir-378,-0.140373149,0.006842859,0.036855269,0.446993272,0.007101644,0.037606202,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.786094313,0.784221015
CFLAR,hsa-mir-1304,-0.138210602,0.007760276,0.040629512,0.505802664,0.001936976,0.016115411,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.045876135,4.994547103
ARHGEF17,hsa-mir-377,0.122097416,0.018801709,0.079612311,-0.549775481,0.000623838,0.007755831,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.707296431,1.37240312
EXTL2,hsa-mir-889,0.253010616,8.19E-07,2.12E-05,-0.444525176,0.00746398,0.038883967,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.030196893,1.724972374
RGPD4,hsa-mir-429,0.118338391,0.022810957,0.091937212,-0.454080145,0.006143714,0.034176045,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.275915162,1.484572568
LOC440905,hsa-mir-629,0.209233578,4.99E-05,0.000693216,-0.479658562,0.00354903,0.023868772,targetprofiler-Yes,targetscan-NO,miRanda-NO,38.42305178,1.915814594
PLVAP,hsa-mir-135b,-0.209873883,4.73E-05,0.000662183,0.483303512,0.003270856,0.022625036,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.146390496,8.955731474
ATP8B1,hsa-mir-487a,-0.163549024,0.001596409,0.011751041,0.490091291,0.002802963,0.020460587,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.141495523,1.846856128
VEGFC,hsa-mir-154,0.262965205,2.87E-07,8.64E-06,-0.442763223,0.007732214,0.039794569,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.087460062,1.202060954
DLX1,hsa-mir-182,0.332172106,5.57E-11,4.80E-09,-0.540712649,0.000797991,0.009089512,targetprofiler-Yes,targetscan-Yes,miRanda-NO,4.143146342,3.144808605
RCN2,hsa-mir-186,0.236836561,4.11E-06,8.42E-05,-0.404769011,0.015869001,0.064339173,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.412256704,1.237610022
FZD7,hsa-mir-539,0.15234263,0.003307452,0.020894958,-0.547259884,0.000668428,0.008104682,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.958192501,1.068863119
GPN3,hsa-mir-15a,0.207444702,5.81E-05,0.000786378,-0.4859852,0.003078473,0.021744281,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.173177015,2.492028817
PHF20L1,hsa-mir-190b,0.119423569,0.021583846,0.088218821,-0.376539048,0.025780222,0.08923814,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.493691416,2.097739618
CTAGE1,hsa-mir-199b,-0.186919422,0.000300102,0.003044437,0.443908697,0.007556912,0.039203538,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.857196091,1.858255597
WHSC1,hsa-mir-625,0.205029691,7.10E-05,0.000929813,-0.435432578,0.008938422,0.04384825,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.047299287,1.26325843
PLCG1,hsa-mir-655,0.156181529,0.002590605,0.017234257,-0.388262269,0.021176649,0.078165108,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.352047213,1.89350436
GFPT1,hsa-mir-150,-0.163536346,0.001597767,0.011758609,0.430102908,0.009912827,0.046973082,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.559887377,1.137129725
SMC3,hsa-let-7c,-0.134480814,0.009602883,0.047859674,0.505821799,0.001936084,0.016111072,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.573520801,0.775095809
RPA1,hsa-mir-186,0.175586553,0.000692737,0.006002271,-0.63007796,4.99E-05,0.001538123,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.03814113,1.237610022
ACER3,hsa-mir-552,-0.122940654,0.017991696,0.077016154,0.676179082,8.26E-06,0.000491388,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.310246049,82.30779965
SEMA5A,hsa-mir-17,-0.157871804,0.002322407,0.015817074,0.561384197,0.000450404,0.006284894,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.28858217,3.786884216
STEAP4,hsa-mir-495,0.140693778,0.006715435,0.036328444,-0.43710493,0.008650006,0.042897155,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.845452611,1.102229325
C1orf150,hsa-mir-1266,-0.202769328,8.56E-05,0.001084974,0.557348387,0.000505094,0.006762627,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.413612773,1.7173101
PRDX6,hsa-mir-183,0.20560766,6.77E-05,0.000893508,-0.447052845,0.007093088,0.037577007,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.738977237,4.350652314
LAMA4,hsa-mir-381,0.123602669,0.017377265,0.075043706,-0.433157752,0.009343854,0.045171747,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.703317423,0.882939268
AVEN,hsa-let-7i,0.147092194,0.004579168,0.026969989,-0.542297522,0.000764744,0.008841032,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.998877407,1.351416006
TCP10L,hsa-mir-489,0.135958131,0.008831059,0.044877102,-0.445587396,0.007306146,0.038342414,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.237720151,2.176272014
ADRA2C,hsa-mir-182,0.242932744,2.27E-06,5.08E-05,-0.577111122,0.000284085,0.004670777,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.286566484,3.144808605
ALKBH6,hsa-mir-224,0.168123193,0.001169955,0.009162315,-0.47613563,0.003837159,0.025115958,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.057593591,2.516553764
KCNJ2,hsa-mir-141,0.148145892,0.004293211,0.025641719,-0.40164657,0.016776994,0.066796955,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.575899945,2.083060495
C11orf84,hsa-mir-1275,0.355944461,1.71E-12,2.15E-10,-0.396459367,0.018381395,0.071027623,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.669530794,1.362492339
INTS8,hsa-mir-200c,0.2681269,1.64E-07,5.32E-06,-0.466963012,0.004684238,0.028630423,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.921630943,2.421767035
COL12A1,hsa-mir-199b,0.39170697,5.11E-15,1.11E-12,-0.384120258,0.022718126,0.081922921,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.720233214,1.858255597
BMF,hsa-mir-100,0.148407111,0.004224862,0.025324654,-0.556494921,0.000517387,0.006869169,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.201649743,0.682084661
ARHGEF15,hsa-mir-136,0.174491262,0.00074911,0.006398444,-0.467723128,0.004608385,0.028320309,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.106215023,1.035870331
PSTPIP2,hsa-mir-552,0.121771035,0.019123653,0.080615945,-0.377032857,0.02557092,0.088729912,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.694961448,82.30779965
MAPKAPK2,hsa-mir-96,-0.186316709,0.000314146,0.003160386,0.610540812,9.83E-05,0.002364105,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.029952921,3.747751391
C1orf38,hsa-mir-183,-0.226133675,1.12E-05,0.000197854,0.403540615,0.016221171,0.06528285,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.762602472,4.350652314
TLN2,hsa-mir-3170,-0.142582514,0.006007013,0.033319326,0.381987554,0.023547383,0.083912001,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.139828054,1.746916747
THAP2,hsa-mir-375,0.161191575,0.001868003,0.013306107,-0.53622384,0.000899198,0.009817451,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.694303818,0.683101328
KIAA0907,hsa-mir-3651,0.174211974,0.000764148,0.006501402,-0.450410134,0.006624933,0.035912505,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.87368737,3.595302339
PRND,hsa-mir-543,0.122554866,0.018358426,0.078198222,-0.43473657,0.009060847,0.044245418,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.985997372,1.812864939
PWP1,hsa-mir-500a,0.167627617,0.00121048,0.009413613,-0.609312553,0.000102395,0.002427261,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.190028793,3.224086923
GAS8,hsa-mir-17,0.117899445,0.023324201,0.093480321,-0.414895896,0.013202549,0.056854874,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.121617713,3.786884216
PLEKHG4,hsa-mir-99a,-0.135266407,0.0091853,0.046252048,0.633557097,4.40E-05,0.001420899,targetprofiler-NO,targetscan-NO,miRanda-Yes,5.592984069,0.813405404
DGKH,hsa-mir-375,0.157562506,0.002369506,0.016066094,-0.577115456,0.000284048,0.004670372,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.140033501,0.683101328
PAM,hsa-mir-204,0.404147138,4.44E-16,1.16E-13,-0.405660073,0.015617572,0.063647333,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.817965245,0.305948553
FMNL3,hsa-mir-708,0.12165658,0.019237684,0.080974062,-0.488964474,0.002876345,0.020803839,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.480593999,3.160642824
ZNF620,hsa-mir-17,0.258600316,4.57E-07,1.29E-05,-0.550250123,0.000615727,0.007689662,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.241660546,3.786884216
PIH1D2,hsa-mir-21,0.2008542,0.000100183,0.001234477,-0.403626761,0.016196262,0.065215047,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.798097979,4.763849943
LRP12,hsa-mir-411,0.130524048,0.011972876,0.056628428,-0.644230283,2.96E-05,0.001106099,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.103038331,0.954427568
SLC26A6,hsa-mir-497,-0.230419626,7.55E-06,0.000141324,0.522140787,0.001294137,0.012425747,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.800116946,0.617704388
FAM122C,hsa-mir-598,0.122744484,0.018177369,0.077605211,-0.366241432,0.030476997,0.099852525,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.070822467,1.309156376
TRAM2,hsa-mir-659,-0.175167141,0.000713843,0.006150417,0.421908207,0.011586381,0.052113005,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.226784937,1.435912278
SEL1L,hsa-mir-579,-0.122291063,0.018612934,0.079020805,0.379947568,0.024363867,0.085881914,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.968996629,1.676311265
LRRC20,hsa-mir-1179,0.185503356,0.000334073,0.003323952,-0.372561291,0.027518254,0.093225498,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9996327,1.017033147
SENP5,hsa-mir-185,0.145729526,0.004974414,0.028783239,-0.446913755,0.007113079,0.037646748,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.341276232,2.710292726
PGM3,hsa-mir-150,-0.116594928,0.024908875,0.098214676,0.392361922,0.019737484,0.074499602,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.500454743,1.137129725
SGCD,hsa-mir-497,0.148463486,0.00421024,0.025256868,-0.394118017,0.019146426,0.073010657,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.547885308,0.617704388
SEPHS1,hsa-mir-17,0.26928683,1.44E-07,4.77E-06,-0.383829796,0.022829622,0.082188077,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.270118486,3.786884216
C10orf54,hsa-mir-17,-0.305528484,1.96E-09,1.12E-07,0.369092067,0.029111703,0.096819873,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.533231246,3.786884216
FBLIM1,hsa-mir-331,-0.161916514,0.001780292,0.012810022,0.495561793,0.002469389,0.018835694,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8724459,1.513898311
CCDC117,hsa-mir-1284,0.167823048,0.001194347,0.009312121,-0.39269652,0.01962371,0.07421699,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.186082114,2.402809855
