mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PCMTD1,hsa-mir-590,-0.126174226,0.007432111,0.050296942,0.294390843,0.012701103,0.046134001,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.881038666,4.834732347
MSI1,hsa-mir-766,0.140559222,0.002836484,0.024396147,-0.273403656,0.021055296,0.067543953,targetprofiler-NO,targetscan-Yes,miRanda-NO,6.316170038,0.207273551
BCAN,hsa-mir-624,0.110743302,0.018910521,0.098877078,-0.331807312,0.004701736,0.021600006,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.604143949,1.187052544
SLC43A2,hsa-mir-3917,-0.145005757,0.002067601,0.019182104,0.364897764,0.001755542,0.010059045,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.726491318,0.153248821
ZC3H12B,hsa-mir-141,-0.112752577,0.016841516,0.091052026,0.298768519,0.011377849,0.042417375,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.428614604,6.418746199
LGALS8,hsa-mir-3174,0.150122553,0.001421406,0.014360362,-0.32238391,0.006109337,0.026406995,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.204361939,3.482985051
HCK,hsa-mir-184,0.113744649,0.015895045,0.087362689,-0.333733028,0.004452305,0.020702847,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.413988535,0.264661119
DCAF16,hsa-mir-3651,0.136404128,0.003781456,0.030366324,-0.354826557,0.002395776,0.012803753,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.465197828,0.308252285
SENP2,hsa-mir-935,0.161165207,0.000608173,0.007418997,-0.423102111,0.000236834,0.002073052,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.153169747,0.201125559
PODN,hsa-mir-1227,-0.111299727,0.018316472,0.096648716,0.343721526,0.003337388,0.016578332,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.600172738,0.078925329
LAMP2,hsa-mir-323,0.11116934,0.018454195,0.097174585,-0.351205716,0.002672683,0.01394045,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.00571538,1.936252907
GPRASP2,hsa-mir-376c,0.14318281,0.002356256,0.021187544,-0.349058701,0.00285007,0.014662685,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.643170435,1.925411416
ZIK1,hsa-mir-651,0.173951756,0.00021225,0.003218842,-0.335745235,0.004204268,0.019814341,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.175912049,5.171470618
FAM64A,hsa-mir-140,-0.232061254,6.64E-07,2.67E-05,0.39564304,0.000637691,0.004545328,targetprofiler-NO,targetscan-Yes,miRanda-NO,10.7417262,0.480769221
TTK,hsa-mir-140,-0.245466433,1.38E-07,6.92E-06,0.320692909,0.006397894,0.027352728,targetprofiler-NO,targetscan-Yes,miRanda-NO,13.02595064,0.480769221
ST8SIA1,hsa-mir-376c,0.129216499,0.006108149,0.043496235,-0.44986232,8.29E-05,0.000895622,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.657085495,1.925411416
PPM1A,hsa-mir-517b,0.141122099,0.00272652,0.023680358,-0.403791134,0.000479489,0.003628528,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.978178864,0.113246042
DAB2,hsa-mir-3620,-0.182449866,0.000101096,0.001771184,0.316384848,0.007187886,0.029905136,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.470034376,0.271332546
FGFRL1,hsa-mir-150,-0.162070787,0.000565879,0.00700496,0.332527644,0.004607022,0.021260271,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.585558376,0.327569855
RNF138,hsa-mir-579,0.123518313,0.008791712,0.05696293,-0.301349256,0.010655236,0.040370237,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.033298645,4.012084879
RNF8,hsa-mir-758,0.118270303,0.012144296,0.072020093,-0.297707563,0.01168704,0.043301568,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.966868805,2.365946043
SGCG,hsa-mir-33b,-0.127355955,0.006890065,0.047541763,0.476609582,2.65E-05,0.000357106,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.070741738,3.896978455
AP4S1,hsa-mir-106b,0.111509471,0.018096809,0.095856777,-0.300902275,0.010777457,0.040721502,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.218617617,1.074485291
CRISPLD1,hsa-mir-301a,0.195334006,3.08E-05,0.000671749,-0.264422602,0.025857904,0.0787804,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.834885745,13.78836887
CAPN3,hsa-mir-3942,-0.127559297,0.006800449,0.047081399,0.524728099,2.64E-06,5.42E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.725049429,2.407717039
GMPR,hsa-mir-451,0.116324586,0.013648654,0.07833167,-0.2760447,0.019796638,0.064486366,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.712630933,0.244111183
TESK1,hsa-mir-708,0.143052518,0.002378233,0.021339796,-0.441810311,0.000114718,0.001163549,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.079153835,14.15546927
MGAT4A,hsa-mir-552,0.329314659,8.11E-13,1.40E-10,-0.307714838,0.009041049,0.035627358,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.796083815,7.289084812
WNT8B,hsa-mir-3684,0.173575137,0.000219171,0.003302924,-0.298537781,0.011444482,0.042608309,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.645980383,1.62482675
ENC1,hsa-mir-3140,-0.148914104,0.001554584,0.015396751,0.382420114,0.000997644,0.006462087,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.407891237,1.978277606
TMOD3,hsa-mir-552,-0.114554157,0.015157617,0.084450308,0.493500644,1.23E-05,0.000190562,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.700438261,7.289084812
B3GALTL,hsa-mir-493,0.262699092,1.60E-08,1.05E-06,-0.502553575,7.97E-06,0.00013428,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.975753034,2.208571308
ERI1,hsa-mir-1976,-0.143032642,0.002381602,0.021364261,0.26154117,0.027582804,0.082672848,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.287109063,0.13719764
TBC1D8B,hsa-mir-224,0.153924861,0.001067759,0.011497328,-0.354482929,0.002420906,0.012907574,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.255497383,6.363953256
ITGA5,hsa-mir-1287,-0.135167666,0.004113228,0.032368595,0.457416037,6.06E-05,0.000695945,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.62403531,2.325076474
IFFO1,hsa-mir-940,-0.112466428,0.017123517,0.092132957,0.636929694,2.36E-09,1.55E-07,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.747712797,0.520034587
YIPF6,hsa-mir-616,0.191346908,4.48E-05,0.000915126,-0.307243098,0.009152881,0.035956094,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.438930112,1.999841265
ZNF532,hsa-mir-382,0.160155708,0.000658766,0.007900555,-0.407148121,0.00042544,0.003299956,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.412335592,2.580377192
FAM76B,hsa-mir-212,0.111263345,0.018354811,0.096799113,-0.259622444,0.028784437,0.0853331,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.399561904,1.392277188
ELFN1,hsa-mir-580,0.14119594,0.002712386,0.02358883,-0.432045353,0.000168356,0.001581212,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.872519707,6.013095824
ATG4D,hsa-mir-454,0.242654747,1.94E-07,9.28E-06,-0.292723922,0.013238906,0.047610402,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.373055949,3.73764155
GZF1,hsa-mir-421,0.158687428,0.000739344,0.008641892,-0.260738987,0.028079934,0.083759419,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.139124155,1.942162381
MON2,hsa-mir-98,-0.160097638,0.000661792,0.007927476,0.454012185,6.99E-05,0.000780882,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.131397498,1.342556444
TBC1D2B,hsa-mir-199b,0.129357443,0.006052295,0.043193861,-0.471060314,3.38E-05,0.000434501,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.663757054,3.299074321
PLXNB3,hsa-mir-18a,-0.12567171,0.007673939,0.05149661,0.719774195,1.52E-12,2.98E-10,targetprofiler-NO,targetscan-NO,miRanda-Yes,16.81453156,2.139349604
SIRT7,hsa-mir-493,-0.124558211,0.008234998,0.054256628,0.526724813,2.38E-06,4.98E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.071954539,2.208571308
CHST15,hsa-mir-1266,-0.1235783,0.008758709,0.056801002,0.404256237,0.000471645,0.003581106,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.823355831,0.604673894
5-Mar,hsa-mir-199b,-0.123610617,0.008740975,0.056716508,0.332193366,0.004650763,0.021415856,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.340729621,3.299074321
TPRG1,hsa-mir-31,0.172187454,0.000246538,0.003629747,-0.540443797,1.15E-06,2.72E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.55013527,34.0985595
FRAT1,hsa-mir-338,0.202747705,1.50E-05,0.000370004,-0.323804265,0.005875887,0.02563891,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.764801943,1.892851089
SLC25A45,hsa-mir-3652,-0.208352201,8.53E-06,0.000231486,0.370802734,0.001456164,0.008688528,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.339513086,0.923649388
PTPRE,hsa-mir-3620,-0.122865932,0.009157844,0.058664734,0.431473418,0.00017212,0.001609125,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.875375938,0.271332546
SH3BP5L,hsa-mir-625,-0.176844048,0.000165527,0.002636441,0.366916523,0.001647483,0.009572716,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.325190388,1.524316698
ACP1,hsa-mir-1266,0.233589257,5.58E-07,2.30E-05,-0.34718004,0.003013831,0.015316106,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.408848389,0.604673894
CFL2,hsa-mir-106b,0.205716674,1.11E-05,0.000289302,-0.271204329,0.022154879,0.070176899,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.393623155,1.074485291
DDX55,hsa-mir-500a,0.152055424,0.001230022,0.012831205,-0.329948121,0.004954207,0.022490359,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.989967739,0.628500325
MORF4L1,hsa-mir-519d,0.116513094,0.013496053,0.077706974,-0.330001999,0.004946725,0.022464538,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.77266534,0.355367713
AP2A2,hsa-mir-552,0.137062735,0.003614809,0.029345026,-0.251284817,0.034530224,0.097749547,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.96444999,7.289084812
PAG1,hsa-mir-548v,-0.138238216,0.003333836,0.027587293,0.376701289,0.001203851,0.007480089,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.822250522,9.801671596
KBTBD11,hsa-mir-766,-0.164937311,0.000449324,0.005836725,0.318580849,0.006775098,0.028564157,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.77711278,0.207273551
MURC,hsa-mir-504,0.126674743,0.00719804,0.049121088,-0.358205138,0.00216086,0.011814857,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.117857472,0.090682381
TBCK,hsa-mir-432,0.129952943,0.005821333,0.041961966,-0.472595488,3.16E-05,0.000411635,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.003943252,1.209153822
BYSL,hsa-mir-17,0.279507191,1.67E-09,1.42E-07,-0.308275805,0.00890962,0.035228052,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.359615128,2.992725113
CHRAC1,hsa-mir-149,0.121175883,0.01017018,0.063341326,-0.488950928,1.51E-05,0.000226375,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.237966186,0.609868106
ZNF468,hsa-mir-584,0.187679387,6.30E-05,0.001206757,-0.305427181,0.009594713,0.037264211,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.621254475,0.496587799
TWSG1,hsa-mir-520c,0.206196876,1.06E-05,0.000277803,-0.367406998,0.00162215,0.009454863,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.888460871,7.027142285
INSIG1,hsa-mir-29a,-0.116817359,0.013252912,0.076694467,0.538998109,1.24E-06,2.91E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.548324092,1.16559137
CCDC85C,hsa-mir-18b,0.236293747,4.09E-07,1.77E-05,-0.387286945,0.000847953,0.005682061,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.812854263,1.237985313
KAL1,hsa-mir-496,0.18298793,9.63E-05,0.001703161,-0.261386647,0.027677983,0.082879296,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.147025894,2.570461959
TMEM161B,hsa-mir-580,-0.144718434,0.002110838,0.019485462,0.412656281,0.000348683,0.00281803,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.087628894,6.013095824
TRIM22,hsa-mir-561,-0.222152966,2.00E-06,6.82E-05,0.282113453,0.017145653,0.057881245,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.624143133,6.217686565
ACO2,hsa-mir-22,0.147933095,0.001671016,0.016290658,-0.42323209,0.000235678,0.002065089,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.910251705,2.492736101
HS2ST1,hsa-mir-766,0.195929325,2.91E-05,0.000640692,-0.358450337,0.002144644,0.011745556,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.25259129,0.207273551
ZNF681,hsa-mir-1276,0.131954362,0.005101992,0.038045025,-0.334867868,0.004310869,0.020194779,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.169612313,1.687250082
AQP3,hsa-mir-1301,-0.155537785,0.000943872,0.010449109,0.578542825,1.26E-07,4.38E-06,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.457211231,0.762555719
MMP19,hsa-mir-17,-0.126007416,0.00751162,0.050691658,0.398856607,0.000570358,0.00416213,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.351326724,2.992725113
RBM17,hsa-mir-221,-0.143254338,0.00234427,0.021101802,0.259191755,0.029060137,0.085953268,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.077157452,1.084525267
L2HGDH,hsa-mir-589,0.213807446,4.86E-06,0.000144437,-0.449224435,8.51E-05,0.000914744,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.931387816,0.628332361
HDAC4,hsa-mir-17,0.147409047,0.001736439,0.016786965,-0.271069445,0.022223877,0.070344131,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.845061651,2.992725113
CMTM3,hsa-mir-375,-0.249695843,8.26E-08,4.42E-06,0.287685511,0.014985839,0.052305882,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.266848663,1.198285752
C11orf70,hsa-mir-21,-0.122389266,0.009433875,0.059962571,0.292771191,0.013223389,0.047570585,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.665781481,9.454605556
SPAG9,hsa-mir-181d,-0.132246054,0.005004123,0.037497014,0.250558117,0.035073502,0.09889842,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.82542951,2.3785734
ARL4C,hsa-mir-217,0.11573572,0.014135185,0.080318534,-0.283358709,0.0166411,0.056577758,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.897846502,10.15649838
HSPA13,hsa-mir-522,0.24201175,2.09E-07,9.92E-06,-0.295968506,0.012209623,0.044772548,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.16621315,2.862756313
VSIG2,hsa-mir-1266,0.205872598,1.10E-05,0.000285512,-0.26666129,0.024581554,0.075873625,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.40775692,0.604673894
HSPD1,hsa-mir-1229,0.159788034,0.000678142,0.00807798,-0.430032842,0.000181946,0.00168218,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.517696212,0.779689572
B3GALTL,hsa-mir-433,0.261259089,1.93E-08,1.24E-06,-0.364076054,0.001801321,0.01025692,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.975753034,0.365156096
CYP4V2,hsa-mir-548e,-0.219067107,2.79E-06,9.03E-05,0.26634046,0.024761126,0.076286625,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.695009954,2.828019706
CYTIP,hsa-mir-1246,-0.126027134,0.007502182,0.050644269,0.254439923,0.032252331,0.092892462,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.748690614,1.301821997
EXD2,hsa-mir-3655,0.114580069,0.015134517,0.084361082,-0.266711461,0.024553573,0.075806402,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.875937936,0.497684531
MARVELD2,hsa-mir-1227,0.1248978,0.008060132,0.053419103,-0.250934565,0.034791187,0.098308532,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.161882206,0.078925329
NME6,hsa-mir-106b,0.13995519,0.002958964,0.025196326,-0.253109954,0.033196689,0.094914561,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.238987142,1.074485291
RNF216,hsa-mir-10b,0.244414188,1.57E-07,7.72E-06,-0.346645452,0.00306194,0.015502574,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.16079295,0.797844291
RDH14,hsa-mir-20b,0.149563949,0.001481608,0.014833275,-0.393745065,0.000680778,0.00478383,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.23341877,4.977374074
IQSEC1,hsa-mir-93,-0.181743329,0.000107666,0.001863463,0.358531329,0.002139311,0.011722602,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.569934998,2.84722477
KCTD14,hsa-mir-590,-0.148151847,0.001644381,0.016087459,0.539812557,1.19E-06,2.80E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.926194482,4.834732347
RAB2B,hsa-mir-143,-0.140306295,0.002887197,0.02473462,0.522297476,2.99E-06,6.01E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.016770482,0.27743506
POFUT1,hsa-mir-182,0.206842941,9.94E-06,0.000263159,-0.422129772,0.000245647,0.002133823,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.187313428,7.366025472
TAOK1,hsa-mir-132,0.197787088,2.43E-05,0.000553305,-0.30018811,0.010975266,0.041290749,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.030467716,0.668340191
ZNF720,hsa-mir-2110,0.129539713,0.005980743,0.042823423,-0.521809716,3.06E-06,6.14E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.186226972,0.124389066
IFFO1,hsa-mir-18a,-0.119549041,0.011237216,0.068113059,0.543860444,9.50E-07,2.34E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.747712797,2.139349604
FBXL20,hsa-mir-744,0.113129495,0.016476268,0.089651821,-0.356007617,0.002311178,0.012450791,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.631006166,0.472362536
PTBP2,hsa-mir-520g,0.299934488,8.71E-11,1.00E-08,-0.258568037,0.02946334,0.086851008,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.786637349,1.647095853
ARL13B,hsa-mir-203,-0.122564074,0.009331799,0.059467016,0.420282049,0.000263229,0.00225392,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.509415822,3.019238439
ZNFX1,hsa-mir-186,-0.122985732,0.00908961,0.058341563,0.511685221,5.10E-06,9.32E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.788761195,1.895871792
SSB,hsa-mir-3138,0.155665469,0.000934655,0.010372032,-0.270049491,0.022751559,0.071573097,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.474758955,0.149053578
DCAF17,hsa-mir-1276,0.219988758,2.52E-06,8.31E-05,-0.344814761,0.003231918,0.01616403,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.346743528,1.687250082
ZNF696,hsa-mir-151,0.337267733,2.09E-13,4.04E-11,-0.573481166,1.72E-07,5.66E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.746074804,1.523553773
CRTC3,hsa-mir-205,-0.136818877,0.00367572,0.029720414,0.481230601,2.15E-05,0.000301668,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.681792529,3.755707383
LOC146880,hsa-mir-152,-0.302419339,5.98E-11,7.17E-09,0.396749261,0.000613737,0.004410577,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.207234714,1.166976044
HSPD1,hsa-mir-199b,-0.146256995,0.001888594,0.017895189,0.322823612,0.00603621,0.026164798,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.517696212,3.299074321
LIG4,hsa-mir-452,-0.113358988,0.016257294,0.0887965,0.405591889,0.000449764,0.003449563,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.873845876,1.577522073
SEC22A,hsa-mir-183,0.248085128,1.01E-07,5.25E-06,-0.411099409,0.000368981,0.002949297,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.116392859,6.58148851
TMUB1,hsa-mir-708,0.139241062,0.003109962,0.026176781,-0.333681477,0.004458826,0.02072765,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.861441327,14.15546927
C11orf35,hsa-mir-629,-0.18430528,8.56E-05,0.00154857,0.374418922,0.001296375,0.007930648,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.846629499,2.570630447
MGAT3,hsa-mir-503,-0.135379682,0.004054532,0.032014065,0.450763288,7.99E-05,0.000869718,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.125988125,1.775835604
ETNK1,hsa-mir-200c,0.159430881,0.000697468,0.008254457,-0.466457844,4.13E-05,0.00051086,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.302605783,0.972717091
YTHDC2,hsa-mir-152,-0.201141661,1.75E-05,0.000422057,0.28017595,0.017956774,0.059924319,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.075399284,1.166976044
IRF6,hsa-mir-1287,0.11773145,0.012545509,0.07371944,-0.255654803,0.031409469,0.091066655,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.548789314,2.325076474
TMEM135,hsa-mir-522,0.163850259,0.000490611,0.006255988,-0.584369371,8.78E-08,3.24E-06,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.277286436,2.862756313
PDP1,hsa-mir-222,0.193681629,3.60E-05,0.00076466,-0.258590552,0.029448704,0.086817137,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.800497668,1.133540437
MAP2,hsa-mir-1276,0.127922336,0.006643045,0.04628137,-0.413029729,0.000343968,0.002786913,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.767590815,1.687250082
WASF2,hsa-mir-664,-0.13941215,0.003073162,0.025942206,0.530256186,1.98E-06,4.28E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.662173461,1.340401801
DEF8,hsa-let-7b,-0.166087777,0.000409165,0.005422277,0.631581279,3.51E-09,2.17E-07,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.949528442,0.230668769
C9orf89,hsa-mir-1276,-0.151464693,0.001285835,0.013284527,0.374369854,0.001298433,0.007940935,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.140217066,1.687250082
ERBB3,hsa-mir-331,0.148183223,0.001640593,0.016060663,-0.378558366,0.001133017,0.007135555,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.940079563,0.691353428
TPD52,hsa-mir-636,0.153048281,0.001141216,0.012105143,-0.312634695,0.007944002,0.032288805,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.336429241,0.545127357
ITGAL,hsa-mir-130b,-0.197175027,2.58E-05,0.000580819,0.679995489,6.96E-11,7.80E-09,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.459526666,2.398418672
GRAMD1C,hsa-mir-2116,0.143463164,0.002309595,0.020867678,-0.429233068,0.000187621,0.001723419,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.77742527,0.324441306
BIVM,hsa-mir-541,0.15033766,0.00139883,0.014185969,-0.259252324,0.029021231,0.085864082,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.83177193,1.72573419
SH3PXD2B,hsa-mir-1976,-0.130730308,0.005531762,0.040414466,0.57433096,1.63E-07,5.43E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.492776523,0.13719764
ZEB2,hsa-mir-147b,-0.120915251,0.010334835,0.064083642,0.256529789,0.030813935,0.089778707,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.369520187,30.11595686
IPO5,hsa-mir-421,0.291798198,2.91E-10,2.96E-08,-0.338657354,0.003867009,0.018581326,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.061752096,1.942162381
GPR68,hsa-mir-1307,-0.256278327,3.64E-08,2.17E-06,0.523924081,2.75E-06,5.61E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.368735011,0.65065044
SMARCD1,hsa-mir-580,0.13680641,0.003678859,0.029738065,-0.401968587,0.000511389,0.003817982,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.241903444,6.013095824
CD55,hsa-mir-335,-0.112452632,0.017137216,0.092183499,0.312667873,0.007937018,0.032266091,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.782016598,2.219972265
ARID4A,hsa-mir-140,0.128659478,0.006333445,0.044658972,-0.366431743,0.001672871,0.009687208,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.696457214,0.480769221
LCA5,hsa-mir-335,-0.123587617,0.008753593,0.05677966,0.253861703,0.032660099,0.09376515,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.81403904,2.219972265
RANBP3,hsa-mir-181d,0.122239144,0.009522327,0.06037924,-0.47635178,2.68E-05,0.000360333,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.868793591,2.3785734
BICD2,hsa-mir-1266,-0.166151075,0.000407056,0.005400928,0.434170957,0.000155022,0.001480631,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.69011628,0.604673894
PACS1,hsa-mir-624,0.17538578,0.000187725,0.002916773,-0.396101579,0.000627661,0.004489632,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.435597252,1.187052544
KLHL24,hsa-mir-205,0.120225457,0.010782079,0.06609122,-0.31437224,0.007585423,0.031170448,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.885232581,3.755707383
KIAA1644,hsa-mir-589,-0.115330601,0.014478695,0.081710499,0.42217848,0.000245199,0.002130835,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.515389418,0.628332361
SIRT7,hsa-mir-377,-0.12436176,0.008337696,0.05476923,0.411537583,0.000363162,0.002911747,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.071954539,0.811061301
SLC11A2,hsa-mir-92b,0.123309938,0.008907215,0.057497607,-0.392111225,0.00071997,0.004996975,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.184533527,0.563353043
SORL1,hsa-mir-3174,0.162343489,0.000553688,0.006883637,-0.304654435,0.009788301,0.037840861,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.674142438,3.482985051
OSBPL9,hsa-mir-498,0.14327585,0.002340676,0.021075156,-0.393279546,0.000691742,0.004842499,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.994618621,1.610428813
ACPL2,hsa-mir-519d,0.190999643,4.63E-05,0.000939792,-0.381833587,0.001017213,0.00655979,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.304269371,0.355367713
RHBDF2,hsa-mir-590,0.126340415,0.007353648,0.049900406,-0.409179594,0.000395497,0.003115025,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.903035788,4.834732347
NAV2,hsa-mir-412,0.152095642,0.001226305,0.012802118,-0.252009529,0.033995453,0.096623246,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.198213306,3.237058623
AP2B1,hsa-mir-3155,0.113004823,0.016596305,0.090113797,-0.343041503,0.003404529,0.016832887,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.030088227,0.220416258
